"REF_DATE","GEO","DGUID","Assets, liabilities and monetary aggregates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-07","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3315912","","","","0"
"2022-08","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3337341","","","","0"
"2022-09","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3362886","","","","0"
"2022-10","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3376320","","","","0"
"2022-11","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3400605","","","","0"
"2022-12","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3413316","","","","0"
"2023-01","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3445583","","","","0"
"2023-02","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3443200","","","","0"
"2023-03","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3447358","","","","0"
"2023-04","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3456022","","","","0"
"2023-05","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3462685","","","","0"
"2023-06","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3476364","","","","0"
"2023-07","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3494004","","","","0"
"2023-08","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3531145","","","","0"
"2023-09","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3524834","","","","0"
"2023-10","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3548406","","","","0"
"2023-11","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3583453","","","","0"
"2023-12","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3584894","","","","0"
"2024-01","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3590804","","","","0"
"2024-02","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3611688","","","","0"
"2024-03","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3620918","","","","0"
"2024-04","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3630475","","","","0"
"2024-05","Canada","2016A000011124","M3 (gross) (M2 (gross), chartered bank non-personal term deposits, chartered bank foreign currency deposits of Canadian residents booked in Canada, adjustments to M3 (continuity adjustments and inter-bank term deposits))","Dollars","81","millions","6","v41552794","1.57","3667076","","","","0"
"1966-03","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","","..","","","0"
"1966-04","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","","..","","","0"
"1966-05","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","","..","","","0"
"1966-06","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","","..","","","0"
"1966-07","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","","..","","","0"
"1966-08","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","","..","","","0"
"1966-09","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","","..","","","0"
"1966-10","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","","..","","","0"
"1966-11","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","","..","","","0"
"1966-12","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","","..","","","0"
"1967-01","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","16954","","","","0"
"1967-02","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17367","","","","0"
"1967-03","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17472","","","","0"
"1967-04","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17243","","","","0"
"1967-05","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17297","","","","0"
"1967-06","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17265","","","","0"
"1967-07","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17244","","","","0"
"1967-08","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17299","","","","0"
"1967-09","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17676","","","","0"
"1967-10","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17773","","","","0"
"1967-11","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17557","","","","0"
"1967-12","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17142","","","","0"
"1968-01","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17495","","","","0"
"1968-02","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17395","","","","0"
"1968-03","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17189","","","","0"
"1968-04","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17092","","","","0"
"1968-05","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17102","","","","0"
"1968-06","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","16992","","","","0"
"1968-07","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17028","","","","0"
"1968-08","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17344","","","","0"
"1968-09","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17231","","","","0"
"1968-10","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17289","","","","0"
"1968-11","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17312","","","","0"
"1968-12","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17228","","","","0"
"1969-01","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17676","","","","0"
"1969-02","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17432","","","","0"
"1969-03","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17425","","","","0"
"1969-04","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17542","","","","0"
"1969-05","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17461","","","","0"
"1969-06","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17369","","","","0"
"1969-07","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17192","","","","0"
"1969-08","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17060","","","","0"
"1969-09","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","16997","","","","0"
"1969-10","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17178","","","","0"
"1969-11","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17153","","","","0"
"1969-12","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17028","","","","0"
"1970-01","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","16770","","","","0"
"1970-02","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","16870","","","","0"
"1970-03","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","16831","","","","0"
"1970-04","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17000","","","","0"
"1970-05","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","16790","","","","0"
"1970-06","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","16813","","","","0"
"1970-07","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","16825","","","","0"
"1970-08","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","16939","","","","0"
"1970-09","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17024","","","","0"
"1970-10","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","16940","","","","0"
"1970-11","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","16992","","","","0"
"1970-12","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17195","","","","0"
"1971-01","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17184","","","","0"
"1971-02","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17449","","","","0"
"1971-03","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17868","","","","0"
"1971-04","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","17886","","","","0"
"1971-05","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","18144","","","","0"
"1971-06","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","18655","","","","0"
"1971-07","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","18403","","","","0"
"1971-08","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","18819","","","","0"
"1971-09","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","19080","","","","0"
"1971-10","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","19226","","","","0"
"1971-11","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","19339","","","","0"
"1971-12","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","19552","","","","0"
"1972-01","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","19825","","","","0"
"1972-02","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","20109","","","","0"
"1972-03","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","20390","","","","0"
"1972-04","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","20483","","","","0"
"1972-05","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","20558","","","","0"
"1972-06","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","20698","","","","0"
"1972-07","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","20953","","","","0"
"1972-08","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","21167","","","","0"
"1972-09","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","21404","","","","0"
"1972-10","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","21714","","","","0"
"1972-11","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","22061","","","","0"
"1972-12","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","22094","","","","0"
"1973-01","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","22397","","","","0"
"1973-02","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","22591","","","","0"
"1973-03","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","22602","","","","0"
"1973-04","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","22925","","","","0"
"1973-05","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","23202","","","","0"
"1973-06","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","23282","","","","0"
"1973-07","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","23571","","","","0"
"1973-08","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","23945","","","","0"
"1973-09","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","23988","","","","0"
"1973-10","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","24291","","","","0"
"1973-11","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","24197","","","","0"
"1973-12","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","24369","","","","0"
"1974-01","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","24555","","","","0"
"1974-02","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","24585","","","","0"
"1974-03","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","24842","","","","0"
"1974-04","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","25444","","","","0"
"1974-05","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","26297","","","","0"
"1974-06","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","25414","","","","0"
"1974-07","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","25478","","","","0"
"1974-08","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","25290","","","","0"
"1974-09","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","25421","","","","0"
"1974-10","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","25430","","","","0"
"1974-11","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","25410","","","","0"
"1974-12","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","25540","","","","0"
"1975-01","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","26019","","","","0"
"1975-02","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","26586","","","","0"
"1975-03","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","27214","","","","0"
"1975-04","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","27953","","","","0"
"1975-05","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","27802","","","","0"
"1975-06","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","28087","","","","0"
"1975-07","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","28697","","","","0"
"1975-08","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","28778","","","","0"
"1975-09","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","29134","","","","0"
"1975-10","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","29384","","","","0"
"1975-11","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","29791","","","","0"
"1975-12","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","30707","","","","0"
"1976-01","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","29640","","","","0"
"1976-02","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","29927","","","","0"
"1976-03","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","29902","","","","0"
"1976-04","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","29931","","","","0"
"1976-05","Canada","2016A000011124","M1B (gross) (currency outside banks, chartered bank chequable deposits, less inter-bank chequable deposits)","Dollars","81","millions","6","v41552795","1.58","30077","","","","0"
