Date,Absorption Rate,Absorption Rate growth,Absorption Rate growth lag 1,Absorption Rate growth lag 10,Absorption Rate growth lag 11,Absorption Rate growth lag 12,Absorption Rate growth lag 13,Absorption Rate growth lag 14,Absorption Rate growth lag 15,Absorption Rate growth lag 16,Absorption Rate growth lag 17,Absorption Rate growth lag 18,Absorption Rate growth lag 2,Absorption Rate growth lag 3,Absorption Rate growth lag 4,Absorption Rate growth lag 5,Absorption Rate growth lag 6,Absorption Rate growth lag 7,Absorption Rate growth lag 8,Absorption Rate growth lag 9,Absorption Rate growth12,Absorption Rate growth12 lag 1,Absorption Rate growth12 lag 10,Absorption Rate growth12 lag 11,Absorption Rate growth12 lag 12,Absorption Rate growth12 lag 13,Absorption Rate growth12 lag 14,Absorption Rate growth12 lag 15,Absorption Rate growth12 lag 16,Absorption Rate growth12 lag 17,Absorption Rate growth12 lag 18,Absorption Rate growth12 lag 2,Absorption Rate growth12 lag 3,Absorption Rate growth12 lag 4,Absorption Rate growth12 lag 5,Absorption Rate growth12 lag 6,Absorption Rate growth12 lag 7,Absorption Rate growth12 lag 8,Absorption Rate growth12 lag 9,Absorption Rate lag 1,Absorption Rate lag 10,Absorption Rate lag 11,Absorption Rate lag 12,Absorption Rate lag 13,Absorption Rate lag 14,Absorption Rate lag 15,Absorption Rate lag 16,Absorption Rate lag 17,Absorption Rate lag 18,Absorption Rate lag 2,Absorption Rate lag 3,Absorption Rate lag 4,Absorption Rate lag 5,Absorption Rate lag 6,Absorption Rate lag 7,Absorption Rate lag 8,Absorption Rate lag 9,Mortgage rate 5y log,Mortgage rate 5y log lag 1,Mortgage rate 5y log lag 10,Mortgage rate 5y log lag 11,Mortgage rate 5y log lag 12,Mortgage rate 5y log lag 13,Mortgage rate 5y log lag 14,Mortgage rate 5y log lag 15,Mortgage rate 5y log lag 16,Mortgage rate 5y log lag 17,Mortgage rate 5y log lag 18,Mortgage rate 5y log lag 2,Mortgage rate 5y log lag 3,Mortgage rate 5y log lag 4,Mortgage rate 5y log lag 5,Mortgage rate 5y log lag 6,Mortgage rate 5y log lag 7,Mortgage rate 5y log lag 8,Mortgage rate 5y log lag 9,SNLR,SNLR lag 1,SNLR lag 10,SNLR lag 11,SNLR lag 12,SNLR lag 2,SNLR lag 3,SNLR lag 4,SNLR lag 5,SNLR lag 6,SNLR lag 7,SNLR lag 8,SNLR lag 9,HPI growth
2018-01-31,69.4,-0.07589880159786933,-0.1618303571428572,0.1671597633136097,0.5943396226415094,0.0,-0.11017838405036728,0.16361416361416348,0.0776315789473685,-0.039190897597977226,0.2076335877862594,0.004601226993864893,0.06666666666666665,0.2650602409638554,-0.14543114543114544,0.26136363636363646,-0.10334788937409023,-0.21215596330275233,-0.1742424242424242,-0.3307984790874525,-0.18160377358490554,-0.11438679245283023,2.1623246492985975,1.8403361344537812,1.6012269938650303,1.4297994269340975,1.7073863636363633,1.2813370473537606,1.4755700325732901,1.46417445482866,0.8985507246376812,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,-0.017699115044247704,-0.05954198473282446,0.05368098159509205,0.49315068493150704,0.84938704028021,75.1,157.8,135.2,84.8,84.8,95.3,81.9,76.0,79.1,65.5,89.6,84.0,66.4,77.7,61.6,68.7,87.2,105.6,1.4206957878372228,1.4036429994545037,1.297463147413275,1.3217558399823195,1.3164082336557241,1.3190856114264407,1.308332819650179,1.3029127521808397,1.3001916620664788,1.3029127521808397,1.3001916620664788,1.3962446919730587,1.3812818192963463,1.358409157630355,1.3402504226184837,1.3137236682850553,1.2809338454620642,1.2781522025001875,1.2864740258376797,0.628719275549806,0.8898601398601399,0.7417956656346749,0.8468292682926829,0.6427015250544662,0.7171548117154811,0.715702479338843,0.5703422053231939,0.8014329580348004,0.6209677419354839,0.5935064935064935,0.5730166750884285,0.6386506575185821,0.007920343969223698
2018-02-28,75.3,0.08501440922190184,-0.07589880159786933,-0.3307984790874525,0.1671597633136097,0.5943396226415094,0.0,-0.11017838405036728,0.16361416361416348,0.0776315789473685,-0.039190897597977226,0.2076335877862594,-0.1618303571428572,0.06666666666666665,0.2650602409638554,-0.14543114543114544,0.26136363636363646,-0.10334788937409023,-0.21215596330275233,-0.1742424242424242,-0.4430473372781065,-0.18160377358490554,0.84938704028021,2.1623246492985975,1.8403361344537812,1.6012269938650303,1.4297994269340975,1.7073863636363633,1.2813370473537606,1.4755700325732901,1.46417445482866,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,-0.017699115044247704,-0.05954198473282446,0.05368098159509205,0.49315068493150704,69.4,105.6,157.8,135.2,84.8,84.8,95.3,81.9,76.0,79.1,75.1,89.6,84.0,66.4,77.7,61.6,68.7,87.2,1.449269160281279,1.4206957878372228,1.2864740258376797,1.297463147413275,1.3217558399823195,1.3164082336557241,1.3190856114264407,1.308332819650179,1.3029127521808397,1.3001916620664788,1.3029127521808397,1.4036429994545037,1.3962446919730587,1.3812818192963463,1.358409157630355,1.3402504226184837,1.3137236682850553,1.2809338454620642,1.2781522025001875,0.655793025871766,0.628719275549806,0.6386506575185821,0.7417956656346749,0.8468292682926829,0.8898601398601399,0.7171548117154811,0.715702479338843,0.5703422053231939,0.8014329580348004,0.6209677419354839,0.5935064935064935,0.5730166750884285,0.018634934889986576
2018-03-31,113.6,0.5086321381142098,0.08501440922190184,-0.1742424242424242,-0.3307984790874525,0.1671597633136097,0.5943396226415094,0.0,-0.11017838405036728,0.16361416361416348,0.0776315789473685,-0.039190897597977226,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,0.2650602409638554,-0.14543114543114544,0.26136363636363646,-0.10334788937409023,-0.21215596330275233,-0.28010139416983537,-0.4430473372781065,0.49315068493150704,0.84938704028021,2.1623246492985975,1.8403361344537812,1.6012269938650303,1.4297994269340975,1.7073863636363633,1.2813370473537606,1.4755700325732901,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,-0.017699115044247704,-0.05954198473282446,0.05368098159509205,75.3,87.2,105.6,157.8,135.2,84.8,84.8,95.3,81.9,76.0,69.4,75.1,89.6,84.0,66.4,77.7,61.6,68.7,1.451613827240533,1.449269160281279,1.2781522025001875,1.2864740258376797,1.297463147413275,1.3217558399823195,1.3164082336557241,1.3190856114264407,1.308332819650179,1.3029127521808397,1.3001916620664788,1.4206957878372228,1.4036429994545037,1.3962446919730587,1.3812818192963463,1.358409157630355,1.3402504226184837,1.3137236682850553,1.2809338454620642,0.7495726495726496,0.655793025871766,0.5730166750884285,0.6386506575185821,0.7417956656346749,0.628719275549806,0.8898601398601399,0.7171548117154811,0.715702479338843,0.5703422053231939,0.8014329580348004,0.6209677419354839,0.5935064935064935,0.019836896627727585
2018-04-30,95.2,-0.1619718309859154,0.5086321381142098,-0.21215596330275233,-0.1742424242424242,-0.3307984790874525,0.1671597633136097,0.5943396226415094,0.0,-0.11017838405036728,0.16361416361416348,0.0776315789473685,0.08501440922190184,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,0.2650602409638554,-0.14543114543114544,0.26136363636363646,-0.10334788937409023,-0.0984848484848484,-0.28010139416983537,0.05368098159509205,0.49315068493150704,0.84938704028021,2.1623246492985975,1.8403361344537812,1.6012269938650303,1.4297994269340975,1.7073863636363633,1.2813370473537606,-0.4430473372781065,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,-0.017699115044247704,-0.05954198473282446,113.6,68.7,87.2,105.6,157.8,135.2,84.8,84.8,95.3,81.9,75.3,69.4,75.1,89.6,84.0,66.4,77.7,61.6,1.451613827240533,1.451613827240533,1.2809338454620642,1.2781522025001875,1.2864740258376797,1.297463147413275,1.3217558399823195,1.3164082336557241,1.3190856114264407,1.308332819650179,1.3029127521808397,1.449269160281279,1.4206957878372228,1.4036429994545037,1.3962446919730587,1.3812818192963463,1.358409157630355,1.3402504226184837,1.3137236682850553,0.6415373244641537,0.7495726495726496,0.5935064935064935,0.5730166750884285,0.6386506575185821,0.655793025871766,0.628719275549806,0.8898601398601399,0.7171548117154811,0.715702479338843,0.5703422053231939,0.8014329580348004,0.6209677419354839,0.015560838556299972
2018-05-31,81.0,-0.14915966386554624,-0.1619718309859154,-0.10334788937409023,-0.21215596330275233,-0.1742424242424242,-0.3307984790874525,0.1671597633136097,0.5943396226415094,0.0,-0.11017838405036728,0.16361416361416348,0.5086321381142098,0.08501440922190184,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,0.2650602409638554,-0.14543114543114544,0.26136363636363646,-0.07110091743119273,-0.0984848484848484,-0.05954198473282446,0.05368098159509205,0.49315068493150704,0.84938704028021,2.1623246492985975,1.8403361344537812,1.6012269938650303,1.4297994269340975,1.7073863636363633,-0.28010139416983537,-0.4430473372781065,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,-0.017699115044247704,95.2,61.6,68.7,87.2,105.6,157.8,135.2,84.8,84.8,95.3,113.6,75.3,69.4,75.1,89.6,84.0,66.4,77.7,1.4701758451005926,1.451613827240533,1.3137236682850553,1.2809338454620642,1.2781522025001875,1.2864740258376797,1.297463147413275,1.3217558399823195,1.3164082336557241,1.3190856114264407,1.308332819650179,1.451613827240533,1.449269160281279,1.4206957878372228,1.4036429994545037,1.3962446919730587,1.3812818192963463,1.358409157630355,1.3402504226184837,0.5910804020100503,0.6415373244641537,0.6209677419354839,0.5935064935064935,0.5730166750884285,0.7495726495726496,0.655793025871766,0.628719275549806,0.8898601398601399,0.7171548117154811,0.715702479338843,0.5703422053231939,0.8014329580348004,0.006384337092998571
2018-06-30,80.3,-0.00864197530864197,-0.14915966386554624,0.26136363636363646,-0.10334788937409023,-0.21215596330275233,-0.1742424242424242,-0.3307984790874525,0.1671597633136097,0.5943396226415094,0.0,-0.11017838405036728,-0.1619718309859154,0.5086321381142098,0.08501440922190184,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,0.2650602409638554,-0.14543114543114544,0.16885007278020359,-0.07110091743119273,-0.017699115044247704,-0.05954198473282446,0.05368098159509205,0.49315068493150704,0.84938704028021,2.1623246492985975,1.8403361344537812,1.6012269938650303,1.4297994269340975,-0.0984848484848484,-0.28010139416983537,-0.4430473372781065,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,81.0,77.7,61.6,68.7,87.2,105.6,157.8,135.2,84.8,84.8,95.2,113.6,75.3,69.4,75.1,89.6,84.0,66.4,1.463255402256019,1.4701758451005926,1.3402504226184837,1.3137236682850553,1.2809338454620642,1.2781522025001875,1.2864740258376797,1.297463147413275,1.3217558399823195,1.3164082336557241,1.3190856114264407,1.451613827240533,1.451613827240533,1.449269160281279,1.4206957878372228,1.4036429994545037,1.3962446919730587,1.3812818192963463,1.358409157630355,0.6914556962025317,0.5910804020100503,0.8014329580348004,0.6209677419354839,0.5935064935064935,0.6415373244641537,0.7495726495726496,0.655793025871766,0.628719275549806,0.8898601398601399,0.7171548117154811,0.715702479338843,0.5703422053231939,0.004017762740537112
2018-07-31,64.9,-0.1917808219178081,-0.00864197530864197,-0.14543114543114544,0.26136363636363646,-0.10334788937409023,-0.21215596330275233,-0.1742424242424242,-0.3307984790874525,0.1671597633136097,0.5943396226415094,0.0,-0.14915966386554624,-0.1619718309859154,0.5086321381142098,0.08501440922190184,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,0.2650602409638554,0.0535714285714286,0.16885007278020359,-0.12631578947368416,-0.017699115044247704,-0.05954198473282446,0.05368098159509205,0.49315068493150704,0.84938704028021,2.1623246492985975,1.8403361344537812,1.6012269938650303,-0.07110091743119273,-0.0984848484848484,-0.28010139416983537,-0.4430473372781065,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,80.3,66.4,77.7,61.6,68.7,87.2,105.6,157.8,135.2,84.8,81.0,95.2,113.6,75.3,69.4,75.1,89.6,84.0,1.4861396960896067,1.463255402256019,1.358409157630355,1.3402504226184837,1.3137236682850553,1.2809338454620642,1.2781522025001875,1.2864740258376797,1.297463147413275,1.3217558399823195,1.3164082336557241,1.4701758451005926,1.451613827240533,1.451613827240533,1.449269160281279,1.4206957878372228,1.4036429994545037,1.3962446919730587,1.3812818192963463,0.6032148900169205,0.6914556962025317,0.5703422053231939,0.8014329580348004,0.6209677419354839,0.5910804020100503,0.6415373244641537,0.7495726495726496,0.655793025871766,0.628719275549806,0.8898601398601399,0.7171548117154811,0.715702479338843,0.00400168491996622
2018-08-31,73.8,0.13713405238828957,-0.1917808219178081,0.2650602409638554,-0.14543114543114544,0.26136363636363646,-0.10334788937409023,-0.21215596330275233,-0.1742424242424242,-0.3307984790874525,0.1671597633136097,0.5943396226415094,-0.00864197530864197,-0.14915966386554624,-0.1619718309859154,0.5086321381142098,0.08501440922190184,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,-0.050193050193050315,0.0535714285714286,0.02564102564102555,-0.12631578947368416,-0.017699115044247704,-0.05954198473282446,0.05368098159509205,0.49315068493150704,0.84938704028021,2.1623246492985975,1.8403361344537812,0.16885007278020359,-0.07110091743119273,-0.0984848484848484,-0.28010139416983537,-0.4430473372781065,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,64.9,84.0,66.4,77.7,61.6,68.7,87.2,105.6,157.8,135.2,80.3,81.0,95.2,113.6,75.3,69.4,75.1,89.6,1.4883995840570443,1.4861396960896067,1.3812818192963463,1.358409157630355,1.3402504226184837,1.3137236682850553,1.2809338454620642,1.2781522025001875,1.2864740258376797,1.297463147413275,1.3217558399823195,1.463255402256019,1.4701758451005926,1.451613827240533,1.451613827240533,1.449269160281279,1.4206957878372228,1.4036429994545037,1.3962446919730587,0.6932153392330384,0.6032148900169205,0.715702479338843,0.5703422053231939,0.8014329580348004,0.6914556962025317,0.5910804020100503,0.6415373244641537,0.7495726495726496,0.655793025871766,0.628719275549806,0.8898601398601399,0.7171548117154811,0.0
2018-09-30,71.3,-0.03387533875338755,0.13713405238828957,0.06666666666666665,0.2650602409638554,-0.14543114543114544,0.26136363636363646,-0.10334788937409023,-0.21215596330275233,-0.1742424242424242,-0.3307984790874525,0.1671597633136097,-0.1917808219178081,-0.00864197530864197,-0.14915966386554624,-0.1619718309859154,0.5086321381142098,0.08501440922190184,-0.07589880159786933,-0.1618303571428572,0.07379518072289137,-0.050193050193050315,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,-0.017699115044247704,-0.05954198473282446,0.05368098159509205,0.49315068493150704,0.84938704028021,2.1623246492985975,0.0535714285714286,0.16885007278020359,-0.07110091743119273,-0.0984848484848484,-0.28010139416983537,-0.4430473372781065,-0.18160377358490554,-0.11438679245283023,73.8,89.6,84.0,66.4,77.7,61.6,68.7,87.2,105.6,157.8,64.9,80.3,81.0,95.2,113.6,75.3,69.4,75.1,1.4883995840570443,1.4883995840570443,1.3962446919730587,1.3812818192963463,1.358409157630355,1.3402504226184837,1.3137236682850553,1.2809338454620642,1.2781522025001875,1.2864740258376797,1.297463147413275,1.4861396960896067,1.463255402256019,1.4701758451005926,1.451613827240533,1.451613827240533,1.449269160281279,1.4206957878372228,1.4036429994545037,0.5968127490039841,0.6932153392330384,0.7171548117154811,0.715702479338843,0.5703422053231939,0.6032148900169205,0.6914556962025317,0.5910804020100503,0.6415373244641537,0.7495726495726496,0.655793025871766,0.628719275549806,0.8898601398601399,0.009439899307740696
2018-10-31,71.5,0.0028050490883591017,-0.03387533875338755,-0.1618303571428572,0.06666666666666665,0.2650602409638554,-0.14543114543114544,0.26136363636363646,-0.10334788937409023,-0.21215596330275233,-0.1742424242424242,-0.3307984790874525,0.13713405238828957,-0.1917808219178081,-0.00864197530864197,-0.14915966386554624,-0.1619718309859154,0.5086321381142098,0.08501440922190184,-0.07589880159786933,-0.14880952380952384,0.07379518072289137,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,-0.017699115044247704,-0.05954198473282446,0.05368098159509205,0.49315068493150704,0.84938704028021,-0.050193050193050315,0.0535714285714286,0.16885007278020359,-0.07110091743119273,-0.0984848484848484,-0.28010139416983537,-0.4430473372781065,-0.18160377358490554,71.3,75.1,89.6,84.0,66.4,77.7,61.6,68.7,87.2,105.6,73.8,64.9,80.3,81.0,95.2,113.6,75.3,69.4,1.4996230464268938,1.4883995840570443,1.4036429994545037,1.3962446919730587,1.3812818192963463,1.358409157630355,1.3402504226184837,1.3137236682850553,1.2809338454620642,1.2781522025001875,1.2864740258376797,1.4883995840570443,1.4861396960896067,1.463255402256019,1.4701758451005926,1.451613827240533,1.451613827240533,1.449269160281279,1.4206957878372228,0.5808118081180812,0.5968127490039841,0.8898601398601399,0.7171548117154811,0.715702479338843,0.6932153392330384,0.6032148900169205,0.6914556962025317,0.5910804020100503,0.6415373244641537,0.7495726495726496,0.655793025871766,0.628719275549806,0.0014546965918535992
2018-11-30,73.0,0.020979020979021046,0.0028050490883591017,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,0.2650602409638554,-0.14543114543114544,0.26136363636363646,-0.10334788937409023,-0.21215596330275233,-0.1742424242424242,-0.03387533875338755,0.13713405238828957,-0.1917808219178081,-0.00864197530864197,-0.14915966386554624,-0.1619718309859154,0.5086321381142098,0.08501440922190184,-0.1852678571428571,-0.14880952380952384,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,-0.017699115044247704,-0.05954198473282446,0.05368098159509205,0.49315068493150704,0.07379518072289137,-0.050193050193050315,0.0535714285714286,0.16885007278020359,-0.07110091743119273,-0.0984848484848484,-0.28010139416983537,-0.4430473372781065,71.5,69.4,75.1,89.6,84.0,66.4,77.7,61.6,68.7,87.2,71.3,73.8,64.9,80.3,81.0,95.2,113.6,75.3,1.4770487243883548,1.4996230464268938,1.4206957878372228,1.4036429994545037,1.3962446919730587,1.3812818192963463,1.358409157630355,1.3402504226184837,1.3137236682850553,1.2809338454620642,1.2781522025001875,1.4883995840570443,1.4883995840570443,1.4861396960896067,1.463255402256019,1.4701758451005926,1.451613827240533,1.451613827240533,1.449269160281279,0.6610644257703081,0.5808118081180812,0.628719275549806,0.8898601398601399,0.7171548117154811,0.5968127490039841,0.6932153392330384,0.6032148900169205,0.6914556962025317,0.5910804020100503,0.6415373244641537,0.7495726495726496,0.655793025871766,-0.0037352147748495046
2018-12-31,62.2,-0.147945205479452,0.020979020979021046,0.08501440922190184,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,0.2650602409638554,-0.14543114543114544,0.26136363636363646,-0.10334788937409023,-0.21215596330275233,0.0028050490883591017,-0.03387533875338755,0.13713405238828957,-0.1917808219178081,-0.00864197530864197,-0.14915966386554624,-0.1619718309859154,0.5086321381142098,-0.17177097203728353,-0.1852678571428571,-0.4430473372781065,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,-0.017699115044247704,-0.05954198473282446,0.05368098159509205,-0.14880952380952384,0.07379518072289137,-0.050193050193050315,0.0535714285714286,0.16885007278020359,-0.07110091743119273,-0.0984848484848484,-0.28010139416983537,73.0,75.3,69.4,75.1,89.6,84.0,66.4,77.7,61.6,68.7,71.5,71.3,73.8,64.9,80.3,81.0,95.2,113.6,1.5238800240724537,1.4770487243883548,1.449269160281279,1.4206957878372228,1.4036429994545037,1.3962446919730587,1.3812818192963463,1.358409157630355,1.3402504226184837,1.3137236682850553,1.2809338454620642,1.4996230464268938,1.4883995840570443,1.4883995840570443,1.4861396960896067,1.463255402256019,1.4701758451005926,1.451613827240533,1.451613827240533,0.982367758186398,0.6610644257703081,0.655793025871766,0.628719275549806,0.8898601398601399,0.5808118081180812,0.5968127490039841,0.6932153392330384,0.6032148900169205,0.6914556962025317,0.5910804020100503,0.6415373244641537,0.7495726495726496,0.007498437825453008
2019-01-31,49.0,-0.21221864951768488,-0.147945205479452,0.5086321381142098,0.08501440922190184,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,0.2650602409638554,-0.14543114543114544,0.26136363636363646,-0.10334788937409023,0.020979020979021046,0.0028050490883591017,-0.03387533875338755,0.13713405238828957,-0.1917808219178081,-0.00864197530864197,-0.14915966386554624,-0.1619718309859154,-0.2939481268011528,-0.17177097203728353,-0.28010139416983537,-0.4430473372781065,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,-0.017699115044247704,-0.05954198473282446,-0.1852678571428571,-0.14880952380952384,0.07379518072289137,-0.050193050193050315,0.0535714285714286,0.16885007278020359,-0.07110091743119273,-0.0984848484848484,62.2,113.6,75.3,69.4,75.1,89.6,84.0,66.4,77.7,61.6,73.0,71.5,71.3,73.8,64.9,80.3,81.0,95.2,1.5238800240724537,1.5238800240724537,1.451613827240533,1.449269160281279,1.4206957878372228,1.4036429994545037,1.3962446919730587,1.3812818192963463,1.358409157630355,1.3402504226184837,1.3137236682850553,1.4770487243883548,1.4996230464268938,1.4883995840570443,1.4883995840570443,1.4861396960896067,1.463255402256019,1.4701758451005926,1.451613827240533,0.4453038674033149,0.982367758186398,0.7495726495726496,0.655793025871766,0.628719275549806,0.6610644257703081,0.5808118081180812,0.5968127490039841,0.6932153392330384,0.6032148900169205,0.6914556962025317,0.5910804020100503,0.6415373244641537,-0.01054372544965887
2019-02-28,66.4,0.35510204081632657,-0.21221864951768488,-0.1619718309859154,0.5086321381142098,0.08501440922190184,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,0.2650602409638554,-0.14543114543114544,0.26136363636363646,-0.147945205479452,0.020979020979021046,0.0028050490883591017,-0.03387533875338755,0.13713405238828957,-0.1917808219178081,-0.00864197530864197,-0.14915966386554624,-0.11819389110225753,-0.2939481268011528,-0.0984848484848484,-0.28010139416983537,-0.4430473372781065,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,-0.017699115044247704,-0.17177097203728353,-0.1852678571428571,-0.14880952380952384,0.07379518072289137,-0.050193050193050315,0.0535714285714286,0.16885007278020359,-0.07110091743119273,49.0,95.2,113.6,75.3,69.4,75.1,89.6,84.0,66.4,77.7,62.2,73.0,71.5,71.3,73.8,64.9,80.3,81.0,1.5085119938441398,1.5238800240724537,1.451613827240533,1.451613827240533,1.449269160281279,1.4206957878372228,1.4036429994545037,1.3962446919730587,1.3812818192963463,1.358409157630355,1.3402504226184837,1.5238800240724537,1.4770487243883548,1.4996230464268938,1.4883995840570443,1.4883995840570443,1.4861396960896067,1.463255402256019,1.4701758451005926,0.6329670329670329,0.4453038674033149,0.6415373244641537,0.7495726495726496,0.655793025871766,0.982367758186398,0.6610644257703081,0.5808118081180812,0.5968127490039841,0.6932153392330384,0.6032148900169205,0.6914556962025317,0.5910804020100503,0.016088591725867074
2019-03-31,75.6,0.1385542168674696,0.35510204081632657,-0.14915966386554624,-0.1619718309859154,0.5086321381142098,0.08501440922190184,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,0.2650602409638554,-0.14543114543114544,-0.21221864951768488,-0.147945205479452,0.020979020979021046,0.0028050490883591017,-0.03387533875338755,0.13713405238828957,-0.1917808219178081,-0.00864197530864197,-0.3345070422535211,-0.11819389110225753,-0.07110091743119273,-0.0984848484848484,-0.28010139416983537,-0.4430473372781065,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,-0.12631578947368416,-0.2939481268011528,-0.17177097203728353,-0.1852678571428571,-0.14880952380952384,0.07379518072289137,-0.050193050193050315,0.0535714285714286,0.16885007278020359,66.4,81.0,95.2,113.6,75.3,69.4,75.1,89.6,84.0,66.4,49.0,62.2,73.0,71.5,71.3,73.8,64.9,80.3,1.4906543764441336,1.5085119938441398,1.4701758451005926,1.451613827240533,1.451613827240533,1.449269160281279,1.4206957878372228,1.4036429994545037,1.3962446919730587,1.3812818192963463,1.358409157630355,1.5238800240724537,1.5238800240724537,1.4770487243883548,1.4996230464268938,1.4883995840570443,1.4883995840570443,1.4861396960896067,1.463255402256019,0.621301775147929,0.6329670329670329,0.5910804020100503,0.6415373244641537,0.7495726495726496,0.4453038674033149,0.982367758186398,0.6610644257703081,0.5808118081180812,0.5968127490039841,0.6932153392330384,0.6032148900169205,0.6914556962025317,0.01089862224964011
2019-04-30,77.2,0.021164021164021385,0.1385542168674696,-0.00864197530864197,-0.14915966386554624,-0.1619718309859154,0.5086321381142098,0.08501440922190184,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,0.2650602409638554,0.35510204081632657,-0.21221864951768488,-0.147945205479452,0.020979020979021046,0.0028050490883591017,-0.03387533875338755,0.13713405238828957,-0.1917808219178081,-0.18907563025210083,-0.3345070422535211,0.16885007278020359,-0.07110091743119273,-0.0984848484848484,-0.28010139416983537,-0.4430473372781065,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,0.02564102564102555,-0.11819389110225753,-0.2939481268011528,-0.17177097203728353,-0.1852678571428571,-0.14880952380952384,0.07379518072289137,-0.050193050193050315,0.0535714285714286,75.6,80.3,81.0,95.2,113.6,75.3,69.4,75.1,89.6,84.0,66.4,49.0,62.2,73.0,71.5,71.3,73.8,64.9,1.4655675420143985,1.4906543764441336,1.463255402256019,1.4701758451005926,1.451613827240533,1.451613827240533,1.449269160281279,1.4206957878372228,1.4036429994545037,1.3962446919730587,1.3812818192963463,1.5085119938441398,1.5238800240724537,1.5238800240724537,1.4770487243883548,1.4996230464268938,1.4883995840570443,1.4883995840570443,1.4861396960896067,0.6061884669479606,0.621301775147929,0.6914556962025317,0.5910804020100503,0.6415373244641537,0.6329670329670329,0.4453038674033149,0.982367758186398,0.6610644257703081,0.5808118081180812,0.5968127490039841,0.6932153392330384,0.6032148900169205,0.011594792514239227
2019-05-31,75.3,-0.024611398963730657,0.021164021164021385,-0.1917808219178081,-0.00864197530864197,-0.14915966386554624,-0.1619718309859154,0.5086321381142098,0.08501440922190184,-0.07589880159786933,-0.1618303571428572,0.06666666666666665,0.1385542168674696,0.35510204081632657,-0.21221864951768488,-0.147945205479452,0.020979020979021046,0.0028050490883591017,-0.03387533875338755,0.13713405238828957,-0.07037037037037042,-0.18907563025210083,0.0535714285714286,0.16885007278020359,-0.07110091743119273,-0.0984848484848484,-0.28010139416983537,-0.4430473372781065,-0.18160377358490554,-0.11438679245283023,-0.0598111227701994,-0.3345070422535211,-0.11819389110225753,-0.2939481268011528,-0.17177097203728353,-0.1852678571428571,-0.14880952380952384,0.07379518072289137,-0.050193050193050315,77.2,64.9,80.3,81.0,95.2,113.6,75.3,69.4,75.1,89.6,75.6,66.4,49.0,62.2,73.0,71.5,71.3,73.8,1.4586150226995167,1.4655675420143985,1.4861396960896067,1.463255402256019,1.4701758451005926,1.451613827240533,1.451613827240533,1.449269160281279,1.4206957878372228,1.4036429994545037,1.3962446919730587,1.4906543764441336,1.5085119938441398,1.5238800240724537,1.5238800240724537,1.4770487243883548,1.4996230464268938,1.4883995840570443,1.4883995840570443,0.5967741935483871,0.6061884669479606,0.6032148900169205,0.6914556962025317,0.5910804020100503,0.621301775147929,0.6329670329670329,0.4453038674033149,0.982367758186398,0.6610644257703081,0.5808118081180812,0.5968127490039841,0.6932153392330384,0.012668409410818482
